Dates,HON,AMZN,GOOG,CVX,COP,FB,MRO,MRK,C,PYPL,CRM,AXP,QCOM,V,GILD,Party
1978-05-15,0.610635877,,,0.172282085,,,0.365089059,0.303849638,11.76316357,,,0.286786824,,,,1
1978-05-16,0.608855784,,,0.17129758,,,0.369978786,0.313302636,11.94470024,,,0.287718028,,,,1
1978-05-17,0.601734221,,,0.171789929,,,0.389536828,0.311952174,11.8357811,,,0.288649112,,,,1
1978-05-18,0.596393943,,,0.17031309,,,0.387906879,0.309926599,11.8357811,,,0.289580226,,,,1
1978-05-19,0.585711896,,,0.17080529,,,0.387906879,0.309251308,11.72686005,,,0.286786824,,,,1
1978-05-22,0.594613314,,,0.172282085,,,0.392796695,0.320054889,11.69056129,,,0.289580226,,,,1
1978-05-23,0.589272618,,,0.17129758,,,0.384647399,0.318029225,11.69056129,,,0.283993304,,,,1
1978-05-24,0.576810539,,,0.169328704,,,0.384647399,0.3153283,11.65424824,,,0.282131165,,,,1
1978-05-25,0.573249638,,,0.167359754,,,0.376497865,0.3153283,11.69056129,,,0.279337645,,,,1
1978-05-26,0.571469903,,,0.163421869,,,0.373238117,0.314240932,11.69056129,,,0.27654466,,,,1
1978-05-29,0.571469903,,,0.163421869,,,0.373238117,0.314240932,11.69056129,,,0.27654466,,,,1
1978-05-30,0.571469903,,,0.163914099,,,0.379757583,0.31560123,11.69056129,,,0.275613248,,,,1
1978-05-31,0.580371261,,,0.16489853,,,0.381387353,0.316961735,11.79948044,,,0.277475506,,,,1
1978-06-01,0.575030446,,,0.166867465,,,0.373238117,0.31560123,11.72686005,,,0.279337645,,,,1
1978-06-02,0.575030446,,,0.168344229,,,0.376497865,0.323083341,11.65424824,,,0.283062369,,,,1
1978-06-05,0.576810539,,,0.17031309,,,0.378127694,0.338047057,11.79948044,,,0.29051137,,,,1
1978-06-06,0.594613314,,,0.172282085,,,0.379757583,0.338727295,11.90839672,,,0.29051137,,,,1
1978-06-07,0.594613314,,,0.17129758,,,0.376497865,0.334646165,11.87208652,,,0.28585583,,,,1
1978-06-08,0.596393943,,,0.17080529,,,0.376497865,0.329885066,11.90839672,,,0.281200081,,,,1
1978-06-09,0.591052711,,,0.169820905,,,0.373238117,0.322403014,11.87208652,,,0.281200081,,,,1
1978-06-12,0.583931983,,,0.17031309,,,0.36345917,0.319002122,11.8357811,,,0.283993304,,,,1
1978-06-13,0.580371261,,,0.17031309,,,0.358569443,0.322403014,11.8357811,,,0.280268967,,,,1
1978-06-14,0.575030446,,,0.169328704,,,0.36345917,0.325803816,11.90839672,,,0.283993304,,,,1
1978-06-15,0.562568545,,,0.169328704,,,0.356939524,0.316281468,11.87208652,,,0.280268967,,,,1
1978-06-16,0.559007943,,,0.169328704,,,0.355309665,0.317641884,12.01731491,,,0.281200081,,,,1
1978-06-19,0.559007943,,,0.168344229,,,0.348790407,0.319682449,12.23514175,,,0.278406739,,,,1
1978-06-20,0.55366683,,,0.166867465,,,0.348790407,0.311520308,12.27145386,,,0.271888912,,,,1
1978-06-21,0.550106406,,,0.163914099,,,0.335751623,0.31084004,12.27145386,,,0.270026654,,,,1
1978-06-22,0.55544734,,,0.161452994,,,0.348790407,0.308799535,12.41667843,,,0.266302049,,,,1
1978-06-23,0.551886916,,,0.157515049,,,0.340640903,0.304718375,12.41667843,,,0.263508588,,,,1
1978-06-26,0.535864055,,,0.157022849,,,0.337381124,0.29791683,12.19884014,,,0.256990761,,,,1
1978-06-27,0.532303512,,,0.156530559,,,0.339011073,0.300637484,12.41667843,,,0.264439881,,,,1
1978-06-28,0.514500797,,,0.157022849,,,0.347160459,0.304038435,12.30775738,,,0.265370905,,,,1
1978-06-29,0.514500797,,,0.155546084,,,0.348790407,0.303358108,12.19884014,,,0.264439881,,,,1
1978-06-30,0.518061221,,,0.157022849,,,0.34390077,0.30199787,12.23514175,,,0.263686627,,,,1
1978-07-03,0.519841671,,,0.154069394,,,0.337381124,0.300637484,12.16253853,,,0.265569955,,,,1
1978-07-04,0.519841671,,,0.154069394,,,0.337381124,0.300637484,12.16253853,,,0.265569955,,,,1
1978-07-05,0.510940433,,,0.153084978,,,0.332491755,0.298597008,12.08992386,,,0.264628351,,,,1
1978-07-06,0.512720227,,,0.152592719,,,0.339011073,0.30199787,12.12622738,,,0.268395245,,,,1
1978-07-07,0.50737977,,,0.151116014,,,0.339011073,0.304038435,12.16253853,,,0.270278841,,,,1
1978-07-10,0.489576906,,,0.153084978,,,0.342270821,0.306078881,12.19884014,,,0.269337058,,,,1
1978-07-11,0.503819466,,,0.156038329,,,0.342270821,0.314240932,12.19884014,,,0.271220565,,,,1
1978-07-12,0.510940433,,,0.156530559,,,0.34390077,0.316961735,12.19884014,,,0.273104042,,,,1
1978-07-13,0.505599558,,,0.157515049,,,0.340640903,0.314240932,12.19884014,,,0.270278841,,,,1
1978-07-14,0.519841671,,,0.158499554,,,0.34553051,0.321722865,12.27145386,,,0.274987549,,,,1
1978-07-17,0.525182307,,,0.157022849,,,0.34390077,0.329204738,12.05361462,,,0.278754383,,,,1
1978-07-18,0.514500797,,,0.155546084,,,0.34390077,0.326484144,12.01731491,,,0.274987549,,,,1
1978-07-19,0.514500797,,,0.158499554,,,0.355309665,0.330565184,12.05361462,,,0.280637801,,,,1
1978-07-20,0.50737977,,,0.157515049,,,0.358569443,0.324443549,12.12622738,,,0.279696316,,,,1
1978-07-21,0.510940433,,,0.161452994,,,0.358569443,0.326484144,12.16253853,,,0.274987549,,,,1
1978-07-24,0.510940433,,,0.161945209,,,0.358569443,0.325123727,12.16253853,,,0.271220565,,,,1
1978-07-25,0.50916028,,,0.163914099,,,0.368348628,0.316961735,12.19884014,,,0.280637801,,,,1
1978-07-26,0.498478383,,,0.163914099,,,0.368348628,0.319682449,12.19884014,,,0.286288381,,,,1
1978-07-27,0.500258684,,,0.164406329,,,0.368348628,0.318321913,12.16253853,,,0.286288381,,,,1
1978-07-28,0.500258684,,,0.16539079,,,0.373238117,0.322403014,12.19884014,,,0.285346597,,,,1
1978-07-31,0.502038658,,,0.16539079,,,0.378527939,0.32852456,12.16253853,,,0.288171798,,,,1
1978-08-01,0.502038658,,,0.16588299,,,0.375222236,0.331245244,12.16253853,,,0.290055305,,,,1
1978-08-02,0.518061221,,,0.16539079,,,0.386792719,0.338727295,12.30775738,,,0.292880535,,,,1
1978-08-03,0.518061221,,,0.164406329,,,0.391751707,0.348249525,12.38037491,,,0.306064904,,,,1
1978-08-04,0.516256869,,,0.162929654,,,0.391751707,0.343488514,12.45298004,,,0.300414354,,,,1
1978-08-07,0.512646556,,,0.164406329,,,0.380180866,0.337367058,12.34406281,,,0.300414354,,,,1
1978-08-08,0.507231176,,,0.16489853,,,0.385139406,0.339407533,12.48928356,,,0.298530906,,,,1
1978-08-09,0.512646556,,,0.166867465,,,0.381833702,0.339407533,12.45298004,,,0.300414354,,,,1
1978-08-10,0.510841191,,,0.166867465,,,0.371915966,0.333285838,12.52559662,,,0.297589183,,,,1
1978-08-11,0.516256869,,,0.168344229,,,0.373568982,0.331925571,12.45298004,,,0.295705736,,,,1
1978-08-14,0.519866467,,,0.168344229,,,0.368610114,0.330565184,12.41667843,,,0.294764012,,,,1
1978-08-15,0.523477077,,,0.167852014,,,0.365304023,0.329885066,12.41667843,,,0.290055305,,,,1
1978-08-16,0.518061638,,,0.168836504,,,0.366956979,0.327844441,12.38037491,,,0.289113641,,,,1
1978-08-17,0.536112547,,,0.173266515,,,0.365304023,0.326484144,12.45298004,,,0.295705736,,,,1
1978-08-18,0.548748076,,,0.173758686,,,0.366956979,0.32376349,12.45298004,,,0.291938782,,,,1
1978-08-21,0.555968642,,,0.17129758,,,0.361998171,0.320362419,12.45298004,,,0.289113641,,,,1
1978-08-22,0.563188672,,,0.171789929,,,0.365304023,0.33260566,12.41667843,,,0.290055305,,,,1
1978-08-23,0.579434574,,,0.171789929,,,0.361998171,0.331925571,12.30775738,,,0.290997058,,,,1
1978-08-24,0.590265453,,,0.172774449,,,0.366956979,0.331245244,12.27145386,,,0.290997058,,,,1
1978-08-25,0.586654782,,,0.171789929,,,0.361998171,0.329204738,12.41667843,,,0.288171798,,,,1
1978-08-28,0.557773769,,,0.17080529,,,0.361998171,0.324684709,12.38037491,,,0.279696316,,,,1
1978-08-29,0.563188672,,,0.171789929,,,0.357039511,0.326054782,12.30775738,,,0.27781257,,,,1
1978-08-30,0.574019611,,,0.174743325,,,0.348774463,0.326739669,12.38037491,,,0.273104042,,,,1
1978-08-31,0.561383843,,,0.173266515,,,0.345468611,0.332904607,12.27145386,,,0.271220565,,,,1
1978-09-01,0.554163098,,,0.176712111,,,0.345468611,0.335644633,12.12622738,,,0.271220565,,,,1
1978-09-04,0.554163098,,,0.176712111,,,0.345468611,0.335644633,12.12622738,,,0.271220565,,,,1
1978-09-05,0.563188672,,,0.182126731,,,0.347121596,0.341124535,11.72686005,,,0.273104042,,,,1
1978-09-06,0.568604112,,,0.187541291,,,0.350427419,0.346604556,11.87208652,,,0.278754383,,,,1
1978-09-07,0.563188672,,,0.18557246,,,0.347121596,0.352769256,11.98100281,,,0.275929064,,,,1
1978-09-08,0.566798925,,,0.189017981,,,0.363651186,0.357564181,11.98100281,,,0.283463031,,,,1
1978-09-11,0.566798925,,,0.188033611,,,0.363651186,0.360304028,12.01731491,,,0.285346597,,,,1
1978-09-12,0.559578717,,,0.187049076,,,0.365304023,0.356194109,12.05361462,,,0.286288381,,,,1
1978-09-13,0.554163098,,,0.184095636,,,0.368610114,0.3459194,12.12622738,,,0.281579584,,,,1
1978-09-14,0.532501996,,,0.1801579,,,0.365304023,0.338384628,12.01731491,,,0.274045736,,,,1
1978-09-15,0.527087331,,,0.178188875,,,0.360345244,0.337699533,11.8357811,,,0.265569955,,,,1
1978-09-18,0.525281549,,,0.178188875,,,0.352080554,0.338384628,11.65424824,,,0.263686627,,,,1
1978-09-19,0.518061638,,,0.177696571,,,0.345468611,0.341124535,11.18227005,,,0.260861337,,,,1
1978-09-20,0.519866467,,,0.179665565,,,0.348774463,0.337014496,11.29118919,,,0.260861337,,,,1
1978-09-21,0.516256869,,,0.180649996,,,0.348774463,0.332904607,11.32749557,,,0.264628351,,,,1
1978-09-22,0.521671653,,,0.180649996,,,0.345468611,0.33221975,11.32749557,,,0.262744784,,,,1
1978-09-25,0.519866467,,,0.180649996,,,0.345468611,0.328794628,11.29118919,,,0.263686627,,,,1
1978-09-26,0.519866467,,,0.183111191,,,0.353733212,0.327424675,11.29118919,,,0.263686627,,,,1
1978-09-27,0.512646556,,,0.182126731,,,0.353733212,0.321944922,11.21857357,,,0.263686627,,,,1
1978-09-28,0.507231176,,,0.181634501,,,0.352080554,0.326054782,11.18227005,,,0.261803061,,,,1
1978-09-29,0.503621161,,,0.184587941,,,0.348774463,0.328794628,11.32749557,,,0.262744784,,,,1
1978-10-02,0.509036124,,,0.185080215,,,0.353733212,0.330164671,11.25488377,,,0.265793592,,,,1
1978-10-03,0.505426109,,,0.185080215,,,0.352080554,0.326739669,11.29118919,,,0.268651396,,,,1
1978-10-04,0.509036124,,,0.187541291,,,0.360345244,0.326054782,11.40010738,,,0.268651396,,,,1
1978-10-05,0.509036124,,,0.189510226,,,0.35869208,0.320574671,11.40010738,,,0.266746163,,,,1
1978-10-06,0.510841191,,,0.189510226,,,0.357039511,0.319204956,11.545331,,,0.26388821,,,,1
1978-10-09,0.530697227,,,0.190494731,,,0.35869208,0.328794628,11.545331,,,0.26388821,,,,1
1978-10-10,0.527087331,,,0.191479236,,,0.357039511,0.327424675,11.50903416,,,0.259124994,,,,1
1978-10-11,0.525281549,,,0.192463666,,,0.365304023,0.331534535,11.50903416,,,0.261982888,,,,1
1978-10-12,0.530697227,,,0.190002501,,,0.357039511,0.326054782,11.47272778,,,0.267698944,,,,1
1978-10-13,0.532501996,,,0.190987051,,,0.35869208,0.326054782,11.50903416,,,0.264840931,,,,1
1978-10-16,0.514451444,,,0.186064646,,,0.350427419,0.319889814,11.07335472,,,0.260077626,,,,1
1978-10-17,0.507231176,,,0.183111191,,,0.348774463,0.313724905,11.03704834,,,0.255314231,,,,1
1978-10-18,0.507231176,,,0.179665565,,,0.338856727,0.312354833,10.78290749,,,0.256266862,,,,1
1978-10-19,0.501815617,,,0.174251065,,,0.333897769,0.313039929,10.60137558,,,0.251503706,,,,1
1978-10-20,0.490985006,,,0.174251065,,,0.332245022,0.309615046,10.52876663,,,0.249598294,,,,1
1978-10-23,0.490985006,,,0.177696571,,,0.332245022,0.315095007,10.52876663,,,0.249598294,,,,1
1978-10-24,0.490985006,,,0.178188875,,,0.332245022,0.313039929,10.63767815,,,0.243882507,,,,1
1978-10-25,0.480154693,,,0.176712111,,,0.332245022,0.309615046,10.45615005,,,0.237213686,,,,1
1978-10-26,0.476544321,,,0.17572768,,,0.328938931,0.305505037,10.45615005,,,0.231497675,,,,1
1978-10-27,0.462103695,,,0.17129758,,,0.314062566,0.301395088,10.49245453,,,0.232450351,,,,1
1978-10-30,0.460298359,,,0.17129758,,,0.314062566,0.319204956,10.60137558,,,0.244835019,,,,1
1978-10-31,0.442247868,,,0.17129758,,,0.30910337,0.308245152,10.45615005,,,0.233402953,,,,1
1978-11-01,0.460298359,,,0.174251065,,,0.320674241,0.337014496,10.45615005,,,0.248645619,,,,1
1978-11-02,0.460298359,,,0.174251065,,,0.314062566,0.324684709,10.60137558,,,0.2410243,,,,1
1978-11-03,0.478637695,,,0.183111191,,,0.314398825,0.327424675,10.60137558,,,0.234355643,,,,1
1978-11-06,0.471302003,,,0.181142285,,,0.30935511,0.326054782,10.52876663,,,0.230545104,,,,1
1978-11-07,0.458464921,,,0.177696571,,,0.305992514,0.319889814,10.38353825,,,0.229592264,,,,1
1978-11-08,0.454797357,,,0.17720449,,,0.30094865,0.320574671,10.49245453,,,0.229592264,,,,1
1978-11-09,0.454797357,,,0.179665565,,,0.302629888,0.317149729,10.34723186,,,0.233402953,,,,1
1978-11-10,0.460298598,,,0.179665565,,,0.305992514,0.317834824,10.41984463,,,0.234355643,,,,1
1978-11-13,0.454797357,,,0.176219955,,,0.30094865,0.317834824,10.45615005,,,0.236260965,,,,1
1978-11-14,0.445627987,,,0.173266515,,,0.297586083,0.316464931,10.38353825,,,0.234355643,,,,1
1978-11-15,0.447461843,,,0.17129758,,,0.299267143,0.312354833,10.34723186,,,0.237213686,,,,1
1978-11-16,0.452963412,,,0.174743325,,,0.30094865,0.320574671,10.45615005,,,0.239118889,,,,1
1978-11-17,0.456631184,,,0.176712111,,,0.302629888,0.325369835,10.52876663,,,0.24007155,,,,1
1978-11-20,0.454797357,,,0.180649996,,,0.302629888,0.327424675,10.71029568,,,0.242929533,,,,1
1978-11-21,0.451129675,,,0.182126731,,,0.299267143,0.324684709,10.63767815,,,0.238166213,,,,1
1978-11-22,0.451129675,,,0.183111191,,,0.304311186,0.321259826,10.71029568,,,0.2410243,,,,1
1978-11-23,0.451129675,,,0.183111191,,,0.304311186,0.321259826,10.71029568,,,0.2410243,,,,1
1978-11-24,0.449295819,,,0.183111191,,,0.305992514,0.323314846,10.78290749,,,0.24007155,,,,1
1978-11-27,0.451129675,,,0.184095636,,,0.30935511,0.323314846,10.89182377,,,0.242929533,,,,1
1978-11-28,0.452963412,,,0.183603585,,,0.30935511,0.326054782,10.71029568,,,0.239118889,,,,1
1978-11-29,0.443794101,,,0.179173306,,,0.304311186,0.318519861,10.31091976,,,0.238166213,,,,1
1978-11-30,0.451129675,,,0.179173306,,,0.305992514,0.327424675,10.31091976,,,0.239118889,,,,1
1978-12-01,0.451129675,,,0.18261902,,,0.30935511,0.337014496,10.38353825,,,0.241976976,,,,1
1978-12-04,0.438292474,,,0.18261902,,,0.302629888,0.343778908,10.27462101,,,0.245787516,,,,1
1978-12-05,0.445627987,,,0.183603585,,,0.307673663,0.36172694,10.31091976,,,0.246740162,,,,1
1978-12-06,0.441960365,,,0.186556831,,,0.307673663,0.354133457,10.45615005,,,0.246740162,,,,1
1978-12-07,0.44012624,,,0.186064646,,,0.302629888,0.356894881,10.38353825,,,0.246740162,,,,1
1978-12-08,0.44012624,,,0.186556831,,,0.302629888,0.364488274,10.34723186,,,0.245787516,,,,1
1978-12-11,0.436458528,,,0.188525885,,,0.30094865,0.363107502,10.31091976,,,0.245787516,,,,1
1978-12-12,0.430957019,,,0.188033611,,,0.299267143,0.360346407,10.38353825,,,0.236260965,,,,1
1978-12-13,0.425455391,,,0.188033611,,,0.295904696,0.352062583,10.31091976,,,0.236260965,,,,1
1978-12-14,0.423621625,,,0.190987051,,,0.299267143,0.35620454,10.34723186,,,0.232450351,,,,1
1978-12-15,0.423621625,,,0.188033611,,,0.294223547,0.352062583,10.38353825,,,0.230545104,,,,1
1978-12-18,0.412618577,,,0.183111191,,,0.289179802,0.345159441,10.31091976,,,0.21720767,,,,1
1978-12-19,0.423621625,,,0.183111191,,,0.289179802,0.350682199,10.34723186,,,0.222923577,,,,1
1978-12-20,0.429123342,,,0.183111191,,,0.287498355,0.370010883,10.34723186,,,0.22197099,,,,1
1978-12-21,0.432790935,,,0.18261902,,,0.289179802,0.370701134,10.38353825,,,0.22197099,,,,1
1978-12-22,0.436458528,,,0.186064646,,,0.299267143,0.376914293,10.45615005,,,0.230545104,,,,1
1978-12-25,0.436458528,,,0.186064646,,,0.299267143,0.376914293,10.45615005,,,0.230545104,,,,1
1978-12-26,0.434624761,,,0.187541291,,,0.295904696,0.381746173,10.45615005,,,0.234355643,,,,1
1978-12-27,0.421787858,,,0.18557246,,,0.29086104,0.375533491,10.34723186,,,0.228639558,,,,1
1978-12-28,0.425455391,,,0.184587941,,,0.29086104,0.374152809,10.38353825,,,0.227686942,,,,1
1978-12-29,0.414452404,,,0.184587941,,,0.285817027,0.373462498,10.41984463,,,0.224983498,,,,1
1979-01-01,0.414452404,,,0.184587941,,,0.285817027,0.373462498,10.41984463,,,0.224983498,,,,1
1979-01-02,0.425455391,,,0.184587941,,,0.297586083,0.37484315,10.41984463,,,0.219190016,,,,1
1979-01-03,0.430957019,,,0.184587941,,,0.304311186,0.376223534,10.41984463,,,0.224983498,,,,1
1979-01-04,0.432790935,,,0.184587941,,,0.311036348,0.375533491,10.49245453,,,0.229811355,,,,1
1979-01-05,0.44012624,,,0.183603585,,,0.331211448,0.377604306,10.60137558,,,0.239467487,,,,1
1979-01-08,0.436458528,,,0.184095636,,,0.329530329,0.375533491,10.52876663,,,0.242364168,,,,1
1979-01-09,0.44012624,,,0.182126731,,,0.32784912,0.375533491,10.56507015,,,0.243329793,,,,1
1979-01-10,0.434624761,,,0.181142285,,,0.322804958,0.375533491,10.56507015,,,0.239467487,,,,1
1979-01-11,0.436458528,,,0.1801579,,,0.324486256,0.386578351,10.56507015,,,0.242364168,,,,1
1979-01-12,0.44012624,,,0.180649996,,,0.324486256,0.391410649,10.67398262,,,0.244295418,,,,1
1979-01-15,0.44012624,,,0.182126731,,,0.329530329,0.395552635,10.67398262,,,0.246226564,,,,1
1979-01-16,0.434624761,,,0.180649996,,,0.329530329,0.387959152,10.49245453,,,0.243329793,,,,1
1979-01-17,0.432790935,,,0.181142285,,,0.329530329,0.387959152,10.45615005,,,0.244295418,,,,1
1979-01-18,0.429123342,,,0.180649996,,,0.334573865,0.387959152,10.52876663,,,0.245260969,,,,1
1979-01-19,0.430957019,,,0.181634501,,,0.337936699,0.385197729,10.67398262,,,0.247192279,,,,1
1979-01-22,0.429123342,,,0.179665565,,,0.339617997,0.382436633,10.60137558,,,0.243329793,,,,1
1979-01-23,0.427289635,,,0.181634501,,,0.348024309,0.381055892,10.67398262,,,0.243329793,,,,1
1979-01-24,0.430957019,,,0.180649996,,,0.344661623,0.371391475,10.67398262,,,0.241398603,,,,1
1979-01-25,0.436458528,,,0.182126731,,,0.344661623,0.38036564,10.60137558,,,0.244295418,,,,1
1979-01-26,0.44012624,,,0.185080215,,,0.3463431,0.381055892,10.60137558,,,0.244295418,,,,1
1979-01-29,0.44012624,,,0.186064646,,,0.342980713,0.379675269,10.60137558,,,0.237536177,,,,1
1979-01-30,0.443794101,,,0.187049076,,,0.339617997,0.378294796,10.60137558,,,0.238501713,,,,1
1979-01-31,0.44012624,,,0.186064646,,,0.334573865,0.375533491,10.63767815,,,0.22788021,,,,1
1979-02-01,0.44012624,,,0.187049076,,,0.339617997,0.37484315,10.63767815,,,0.229811355,,,,1
1979-02-02,0.438292474,,,0.183111191,,,0.332892716,0.371391475,10.60137558,,,0.226914614,,,,1
1979-02-05,0.432697445,,,0.181142285,,,0.326399088,0.367249697,10.52876663,,,0.222086713,,,,1
1979-02-06,0.438292682,,,0.179173306,,,0.328107923,0.367249697,10.52876663,,,0.224983498,,,,1
1979-02-07,0.428967297,,,0.176712111,,,0.322981238,0.3679398,10.49245453,,,0.225949064,,,,1
1979-02-08,0.432697445,,,0.176219955,,,0.32469058,0.372081906,10.49245453,,,0.230777249,,,,1
1979-02-09,0.432697445,,,0.17720449,,,0.328107923,0.369320512,10.45615005,,,0.229811355,,,,1
1979-02-12,0.430832356,,,0.178188875,,,0.329816818,0.369320512,10.31091976,,,0.230777249,,,,1
1979-02-13,0.434562534,,,0.180649996,,,0.331526041,0.374152809,10.41984463,,,0.230777249,,,,1
1979-02-14,0.434562534,,,0.1801579,,,0.331526041,0.37484315,10.38353825,,,0.231742665,,,,1
1979-02-15,0.434562534,,,0.179665565,,,0.326399088,0.372081906,10.41984463,,,0.231742665,,,,1
1979-02-16,0.438292682,,,0.179665565,,,0.328107923,0.364488274,10.31091976,,,0.230777249,,,,1
1979-02-19,0.438292682,,,0.179665565,,,0.328107923,0.364488274,10.31091976,,,0.230777249,,,,1
1979-02-20,0.442023128,,,0.181634501,,,0.331526041,0.367249697,10.38353825,,,0.232708216,,,,1
1979-02-21,0.458808571,,,0.18261902,,,0.331526041,0.365178704,10.27462101,,,0.22788021,,,,1
1979-02-22,0.466268986,,,0.178681105,,,0.326399088,0.360346407,10.23831654,,,0.222086713,,,,1
1979-02-23,0.466268986,,,0.178188875,,,0.321272463,0.36241734,10.20200729,,,0.222086713,,,,1
1979-02-26,0.46253854,,,0.17720449,,,0.314437091,0.361036748,10.12939453,,,0.221121177,,,,1
1979-02-27,0.453213125,,,0.17523551,,,0.305892467,0.357585013,10.12939453,,,0.219190016,,,,1
1979-02-28,0.451348394,,,0.17572768,,,0.311019301,0.360346407,10.23831654,,,0.220155537,,,,1
1979-03-01,0.456943721,,,0.17720449,,,0.314437091,0.360206455,10.16570473,,,0.225949064,,,,1
1979-03-02,0.456943721,,,0.17572768,,,0.314437091,0.359510958,10.31091976,,,0.224983498,,,,1
1979-03-05,0.46253854,,,0.178188875,,,0.317854732,0.36437878,10.38353825,,,0.225949064,,,,1
1979-03-06,0.464403927,,,0.17523551,,,0.317854732,0.36437878,10.41984463,,,0.226914614,,,,1
1979-03-07,0.469999135,,,0.178681105,,,0.319563627,0.369246542,10.45615005,,,0.226914614,,,,1
1979-03-08,0.475594223,,,0.18261902,,,0.334943771,0.370637178,10.56507015,,,0.229811355,,,,1
1979-03-09,0.481189579,,,0.184587941,,,0.338361442,0.372723281,10.41984463,,,0.229811355,,,,1
1979-03-12,0.484919459,,,0.186064646,,,0.331526041,0.369941622,10.41984463,,,0.22788021,,,,1
1979-03-13,0.479324043,,,0.186556831,,,0.338361442,0.369941622,10.52876663,,,0.225949064,,,,1
1979-03-14,0.477459401,,,0.184587941,,,0.331526041,0.365769476,10.60137558,,,0.224983498,,,,1
1979-03-15,0.477459401,,,0.185080215,,,0.326399088,0.365769476,10.81921291,,,0.222086713,,,,1
1979-03-16,0.481189579,,,0.192463666,,,0.328107923,0.368550777,10.96443367,,,0.223052248,,,,1
